unique_id,date,source,headline,url
2022-01-27_te_0000,2022-01-27,Tempo,Bersiap Kejar Buron ke Negeri Singa,https://koran.tempo.co/read/berita-utama/471360/penegak-hukum-siap-implementasikan-perjanjian-ekstradisi-indonesia-singapura
2022-01-27_te_0001,2022-01-27,Tempo,Bersiap Kejar Buron ke Negeri Singa,https://koran.tempo.co/tag/ekstradisi-indonesia-singapura
2022-01-27_te_0002,2022-01-27,Tempo,Bersiap Kejar Buron ke Negeri Singa,https://koran.tempo.co/tag/singapura
2022-01-27_te_0003,2022-01-27,Tempo,Bersiap Kejar Buron ke Negeri Singa,https://koran.tempo.co/tag/ekstradisi
2022-01-27_te_0004,2022-01-27,Tempo,Bersiap Kejar Buron ke Negeri Singa,https://koran.tempo.co/read/cover-story/471348/mengapa-anggota-dpr-tolak-ratifikasi-perjanjian-ekstradisi-indonesia-singapura
2022-01-27_te_0005,2022-01-27,Tempo,Bersiap Kejar Buron ke Negeri Singa,https://koran.tempo.co/read/cover-story/471348/mengapa-anggota-dpr-tolak-ratifikasi-perjanjian-ekstradisi-indonesia-singapura
2022-01-27_te_0006,2022-01-27,Tempo,Bersiap Kejar Buron ke Negeri Singa,https://koran.tempo.co/read/cover-story/471348/mengapa-anggota-dpr-tolak-ratifikasi-perjanjian-ekstradisi-indonesia-singapura
2022-01-27_te_0007,2022-01-27,Tempo,Bersiap Kejar Buron ke Negeri Singa,https://koran.tempo.co/read/berita-utama/471347/ultimatum-anggota-dpr-soal-perjanjian-ekstradisi-indonesia-singapura
2022-01-27_te_0008,2022-01-27,Tempo,Bersiap Kejar Buron ke Negeri Singa,https://koran.tempo.co/read/berita-utama/471347/ultimatum-anggota-dpr-soal-perjanjian-ekstradisi-indonesia-singapura
2022-01-27_te_0009,2022-01-27,Tempo,Menyoal Kerja Sama Terselubung Indonesia-Singapura,https://koran.tempo.co/read/berita-utama/471357/dpr-pertanyakan-barter-perjanjian-ekstradisi-indonesia-singapura-dan-kerja-sama-pertahanan
2022-01-27_te_0010,2022-01-27,Tempo,Juru Runding Segala Bidang,https://koran.tempo.co/read/berita-utama/471369/gerak-zig-zag-luhut-binsar-pandjaitan-muluskan-perjanjian-ekstradisi-indonesia-singapura
2022-01-27_te_0011,2022-01-27,Tempo,Serbuan Spekulan di Tanah Nusantara,https://koran.tempo.co/read/editorial/471370/serbuan-spekulan-tanah-di-ikn
2022-01-27_te_0012,2022-01-27,Tempo,Normalisasi Indonesia-Israel dan Palestina Merdeka,https://koran.tempo.co/read/opini/471350/normalisasi-indonesia-israel-dan-palestina-merdeka
2022-01-27_te_0013,2022-01-27,Tempo,Gerilya Garuda Merayu Kreditor,https://koran.tempo.co/read/ekonomi-dan-bisnis/471366/garuda-indonesia-mengejar-persetujuan-proposal-restrukturisasi
2022-01-27_te_0014,2022-01-27,Tempo,Pengawasan Melekat Restrukturisasi Garuda,https://koran.tempo.co/read/ekonomi-dan-bisnis/471362/dpr-akan-bentuk-panja-restrukturisasi-garuda-indonesia
2022-01-27_te_0015,2022-01-27,Tempo,Kejar Tayang Migrasi Siaran Televisi Digital,https://koran.tempo.co/read/ekonomi-dan-bisnis/471361/kejar-tayang-migrasi-tv-digital
2022-01-27_te_0016,2022-01-27,Tempo,Target Ambisius Realisasi Investasi,https://koran.tempo.co/read/ekonomi-dan-bisnis/471359/target-realisasi-investasi-capai-rp-1-200-triliun
2022-01-27_te_0017,2022-01-27,Tempo,"Subsidi Dicabut, Minyak Goreng Murah Berlanjut",https://koran.tempo.co/read/ekonomi-dan-bisnis/471368/subsidi-minyak-goreng-dicabut-harga-murah-berlanjut
2022-01-27_te_0018,2022-01-27,Tempo,Sunyi Perkantoran Akibat Pandemi,https://koran.tempo.co/read/metro/471365/gedung-perkantoran-di-jakarta-banyak-ditinggal-oleh-penyewa
2022-01-27_te_0019,2022-01-27,Tempo,Wabah Ubah Pola Kerja Masyarakat Urban,https://koran.tempo.co/read/metro/471367/perkantoran-harus-bisa-menyesuaikan-diri-dengan-perubahan-pola-kerja
2022-01-27_te_0020,2022-01-27,Tempo,"Keruk Dahulu, Jadikan Ibu Kota Kemudian",https://koran.tempo.co/read/nasional/471364/pertambangan-di-area-ibu-kota-baru-dilanjutkan-sampai-masa-konsesi-habis
2022-01-27_te_0021,2022-01-27,Tempo,Klaim Hijau Ibu Kota Baru,https://koran.tempo.co/read/nasional/471358/klaim-rencana-penghijauan-di-ibu-kota-baru
2022-01-27_te_0022,2022-01-27,Tempo,Jumlah Kasus Omicron Bertambah,https://koran.tempo.co/read/ragam/471353/jumlah-kasus-varian-covid-19-omicron-melonjak
